what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1306582082544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582083762
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1306582088312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582088617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582090169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582094729
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1306582114146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582115255
executed,command,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1306582123651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582123932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306582133990
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582134964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582137241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582141599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582144416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582147630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582148343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582149974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582151109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582155002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582155645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582157604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582158281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582158685
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306582179829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582183397
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582204212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582226907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582228471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582229026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582231048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582234034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582235191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582236297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582237291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582239521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582240453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582241547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582242235
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582246760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582249358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582255858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306582258112
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582259615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582269757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582270919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582274802
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582282581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582305569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582308092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582315880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582317115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306582328335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306582331523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582332398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306582336024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306582339187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582339847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582393728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582398339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582403558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582413226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582420577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582424010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582426164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582445764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582446230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582447314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582448031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582456973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582462084
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582469875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582471573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582474361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582476749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582477494
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306582478625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582479482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582480245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582482828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582483800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582485006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306582502686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306582511555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306582515703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306582516368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582517778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582549117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582607363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582608121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582611247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582612187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582613818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582614631
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582616155
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582625114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582625727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582629188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582629747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582637238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582637663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582714295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582725863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582729499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582730688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582743525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582749584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582749653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582754903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582765528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582766860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582773412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582774057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582778016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582779765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582810641
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582818338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582819560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582930874
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306582933998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1306582935687
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1306582940448
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1306582940544
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582951325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306582958315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582960340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582969129
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306582984730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306583083434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306583103743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306583104380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306583105885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306583107799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306583159815
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583162420
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1306583162420
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583164233
closed,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583164233
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306583186722
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583187021
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306583187806
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583188101
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306583188939
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583189255
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306583190089
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583190392
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306583191297
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583191630
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306583193064
activated,editor,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306583198308
